Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2016-04-26,52.2599983215332,52.349998474121094,51.09000015258789,51.439998626708984,45.87344741821289,33532600,-0.012857454918346008,-0.012940827401460867,53.40745071173334,54.0912062318786,54.197565759370576,0.6684215118939242,-0.2821917958617554,-31.591380058661116,-72.55429205236914,-250.47565590014955,1.101428440638951,0.9350000108991351,0.9285714285714286,58.85256072369573,49.590295111265206,57.85975778324682,51.24738452893928,57.47983163885114,51.98873925202963,0.0,0.0,0.0,26.09,236.5,76.8,27.15,52.91,25920.0,150.76,13.96,32.35,0.15,0.68,7.76,0.07,8581.57,674.42,2091.7,17353.28,2019.63,4888.28,55.32677720661201,53.01119364924679,53.73220629716305,51.53210674512583,52.276132596005894,52.087779284031875
2016-04-27,51.47999954223633,51.5,50.54999923706055,50.939998626708984,45.42755889892578,43369300,-0.009720062467894138,-0.009767610640096082,52.79058769047725,53.67104521785598,53.90142329276498,0.9641382545005927,-0.09645480944182416,-9.420297366684295,-75.85221084435926,-108.48795334939481,1.0399998256138392,0.9542857578822544,0.9066667102632069,58.16394149399409,48.701771353034374,58.13276609771471,50.47151900621944,57.76129672884783,51.34822649938878,0.0,0.0,0.0,24.45,242.0,76.6,26.8,52.9,26000.0,151.53,13.77,32.34,0.15,0.68,7.76,0.07,8563.05,681.26,2095.15,17290.49,2015.4,4863.14,55.37184628717677,53.05190899008148,53.767871605372726,51.55173381583878,52.08761327011958,51.73961900283092
2016-04-28,50.619998931884766,50.77000045776367,49.560001373291016,49.900001525878906,44.500099182128906,43134800,-0.020416119530179657,-0.020627409256111177,52.067941149327666,53.16823939225904,53.537657677593515,1.2478908897615164,0.1123680355858656,-8.01233634708231,-59.07079982108041,-72.81549227023476,1.0571425301688058,0.9721429007393974,0.9290477207728794,57.07327813419224,47.93814960890206,58.47184678186952,49.48672451591228,58.09285267298489,50.52619458275822,0.0,0.0,0.0,23.71,236.0,75.7,26.0,52.13,25300.0,147.99,15.22,32.27,0.15,0.68,7.76,0.07,8473.87,662.69,2075.81,16666.05,2000.93,4805.29,55.41693027900543,53.09286153973846,53.80327531189317,51.57417379201003,51.91441328880714,51.420108568112624
2016-04-29,49.349998474121094,50.25,49.349998474121094,49.869998931884766,44.47333908081055,48411700,-0.0006012543702745343,-0.000601435196168677,51.518455594966944,52.728473997542466,53.20423415525636,1.4452920984270177,0.3221561055463387,-9.090915153681578,-60.135060828922946,-66.60439316429103,1.041428702218192,0.9757142748151507,0.937143053327288,55.693074736216126,47.68406694382015,58.65332997669748,48.6709552580263,58.27475752535282,49.83381348178539,0.0,0.0,0.0,23.43,230.0,75.5,25.2,50.52,24900.0,145.75,15.7,32.27,0.15,0.68,7.76,0.07,8377.9,645.34,2065.3,16666.05,1994.15,4775.36,55.46202794067679,53.13405401552279,53.83841855546686,51.599340124991976,51.75781646254646,51.135460290722364
2016-05-03,50.34000015258789,50.40999984741211,49.599998474121094,49.779998779296875,44.39309310913086,26460200,-0.016399956946155862,-0.016535924868400442,50.91350608143405,52.09054259925655,52.67854056364807,1.5008151159639915,0.6711057401278849,-53.50017547607419,-42.54942327527047,-70.26542183788686,0.9428574698311942,0.9907144818987165,0.9409526643298921,52.44712427749252,48.88144649713081,58.380246321579975,47.57118168309357,58.23186679342471,48.866227965108585,0.0,0.0,0.0,23.8,211.0,73.5,24.8,50.73,25220.0,143.2,15.6,32.2,0.15,0.67,7.76,0.07,8294.12,642.62,2063.37,16666.05,1986.41,4763.22,55.507138035692165,53.17548909912521,53.87330269898627,51.62714213578506,51.6186575848423,50.8907564645116
2016-05-04,49.84000015258789,50.060001373291016,49.459999084472656,49.869998931884766,44.47333908081055,24257600,0.0018079581115884038,0.001806325722552958,50.65262929404673,51.79447011027365,52.423218597124134,1.47020984379498,0.8177035485211538,-37.053625407227145,-44.62659406005261,-86.5670670605536,0.9571435110909599,0.997143064226423,0.9295241946265811,51.65876074777035,49.02980954729103,58.03932110513752,47.12782094546935,58.24729748386651,48.40413037548523,5.421696437394148,1.347307611919672,1.347307611919672,23.55,201.5,74.0,24.4,50.49,25800.0,142.07,16.05,32.34,0.15,0.67,7.76,0.07,8185.47,634.9,2051.12,16666.05,1976.71,4725.64,55.55225933260378,53.2171694358496,53.90792932977416,51.65748537452574,51.49732560196967,50.68981657018292
2016-05-05,49.869998931884766,50.29999923706055,49.72999954223633,49.939998626708984,44.53577423095703,25390700,0.0014036433993076327,0.0014026592127684239,50.474471627212296,51.54720724579836,52.1974713270864,1.3943260490197864,0.9384097020348802,-60.000101725260436,-39.054262871924436,-68.91890896718917,0.858572278703962,0.9800003596714565,0.9095241001674107,51.03671517204249,49.22328369444746,57.49602429079959,46.855403059925855,58.14018939949599,48.01790509745806,13.79309210850842,2.39520718716343,2.39520718716343,23.31,203.0,72.7,25.0,51.13,25800.0,142.58,15.91,32.37,0.15,0.67,7.76,0.07,8167.96,636.81,2050.63,16666.05,1976.71,4717.09,55.59739060514313,53.259097633850686,53.94230025974415,51.69027198750815,51.393778069182204,50.535105511318456
2016-05-06,49.91999816894531,50.38999938964844,49.65999984741211,50.38999938964844,44.93708419799805,24787300,0.009010828500479434,0.00897047322714551,50.45335356782133,51.39291286497837,52.03315569641021,1.2535533169087927,1.0239286922420803,-245.4553020897635,-30.807295561753477,-98.7715174248261,0.8271435328892299,0.9335716792515346,0.911905016217913,50.684667017801544,49.41818920952825,56.52015077333352,46.964133763845616,58.03520754754268,47.73526793085668,73.49388730581855,9.22845013654422,9.131745246761792,23.18,192.0,67.9,24.95,50.92,25800.0,141.89,14.72,32.37,0.15,0.67,7.76,0.07,8146.43,637.5,2057.14,16106.72,1976.71,4736.16,55.64253063234901,53.30127626338159,53.97641752544073,51.72540109064719,51.307566150302904,50.42768514049931
2016-05-09,50.4900016784668,50.59000015258789,50.0,50.06999969482422,44.65170669555664,17951600,-0.00635046038301711,-0.006370710333082594,50.357515099572055,51.216524442291146,51.8546869689933,1.1223813915365708,1.0870277825326355,794.1275468988414,-29.58865248226951,-92.4138360433771,0.738572256905692,0.8978573935372489,0.8942860194614956,50.69473089203865,49.45669624070409,55.31127218783628,47.27015525008224,57.917941326656255,47.4382485827792,34.93979226031804,4.833348592122396,4.34133087243493,23.2,196.0,68.9,24.5,51.2,25980.0,142.4,14.57,32.41,0.15,0.66,7.76,0.07,8131.83,636.54,2058.69,16216.03,1967.81,4750.21,55.68767819869535,53.343707856052035,54.01028338795867,51.762769148269456,51.237869154265006,50.36720991588337
2016-05-10,50.33000183105469,51.099998474121094,50.189998626708984,51.02000045776367,45.49889373779297,22891000,0.018973452541036377,0.018795701439034265,50.52313643911996,51.190321244354145,51.77880637706333,0.9189875268207943,1.1095134032540672,200.0,-61.706864285249225,-151.06382485326753,0.7400005885532924,0.8907146453857422,0.8971430460611979,51.14745154469646,49.33254745258312,54.133052814504055,47.795517524153865,57.753075694144464,47.289780794764575,100.0,20.66669464111328,18.562898530199494,23.35,204.0,70.6,24.55,52.15,25920.0,144.61,13.63,32.53,0.15,0.66,7.76,0.07,8156.29,644.3,2084.39,16565.19,1982.5,4809.88,55.732832094218686,53.38639490409673,54.043900332741366,51.80227035610042,51.18353737526369,50.35196611951496
2016-05-11,51.130001068115234,51.779998779296875,51.0,51.04999923706055,45.525657653808594,24039100,0.0005879807727894701,0.0005878079798242672,50.65485213860511,51.17161164338167,51.71255118251762,0.7137525561257736,1.102604822008527,361.3647989041381,-56.23686933491189,-129.44435790738555,0.7128573826381138,0.8885716029575893,0.8857143947056362,51.37577943329045,49.22993345733455,52.180749342300466,49.07210677603798,57.52431711626818,47.175682011801015,100.0,54.50641458031814,19.011982032091424,23.13,200.0,71.4,22.1,52.15,25840.0,143.85,14.69,32.52,0.15,0.67,7.76,0.07,8135.56,642.29,2064.46,16579.01,1980.1,4760.69,55.77799111464563,53.429339859654974,54.07727106925854,51.84379702730004,51.143141818298126,50.37895271296637
2016-05-12,51.20000076293945,51.810001373291016,50.91999816894531,51.5099983215332,45.935882568359375,24102800,0.009010755951955288,0.008970401326502963,50.868638684337135,51.21672986713521,51.69413728606449,0.49749642341502553,1.0656573259710371,118.49709708076355,-1155.5546136565915,-115.10421375019493,0.7242862156459263,0.8335718427385602,0.9019050598144531,51.836596833053044,49.26340164106805,52.105498997467826,49.108785626904385,57.164566706469905,47.16971812135282,100.0,74.2488490428883,25.8981955569058,22.58,200.0,70.4,21.2,51.51,25620.0,141.04,14.41,32.53,0.15,0.66,7.76,0.07,8108.05,630.77,2064.11,16646.34,1977.49,4737.33,55.8231540615197,53.47254513406068,54.11039853056238,51.887239980387605,51.115029253162795,50.444000645064826
2016-05-13,51.439998626708984,51.900001525878906,51.040000915527344,51.08000183105469,45.55241775512695,22592300,-0.008347825752088216,-0.008382863981091603,50.921479471016525,51.19849946232447,51.63830679015451,0.34831807060783226,1.0191466583932967,161.9830072983496,-270.87419632010904,-103.03740899983598,0.7614288330078125,0.8592861720493862,0.9185716538202195,51.90391401834876,49.54179956982088,51.79674415784675,49.270397783768765,56.75888244165186,47.16778345480925,72.6116831808264,75.14470495624123,19.461122640227238,22.63,200.0,69.0,20.15,51.32,25060.0,140.05,15.04,32.53,0.15,0.66,7.76,0.07,8053.69,633.26,2046.61,16412.21,1966.99,4717.68,55.868319742328204,53.51601309714389,54.143285872723,51.932488927887114,51.097380949988214,50.54192629707944
2016-05-16,50.79999923706055,51.959999084472656,50.75,51.83000183105469,46.221256256103516,20032000,0.01468284990436372,0.014576100518559577,51.14861006102607,51.28269977815516,51.655733612054526,0.1814237210510031,0.9508769107446513,139.6822705685504,907.6850846562395,-127.48689321842636,0.8528573172433036,0.8557147979736328,0.9376193455287388,52.20252545505984,49.78318904863714,51.924002664274255,49.19885402081921,56.269587080069016,47.293269321646946,100.0,100.0,30.68866703747654,23.47,201.5,71.1,19.9,51.91,24960.0,142.65,14.68,32.69,0.15,0.66,7.76,0.07,8067.6,643.33,2066.66,16466.4,1967.91,4775.46,55.913486970628746,53.55974607654336,54.17593647414258,51.97943286451962,51.088273409260545,50.6667137837585
2016-05-17,51.720001220703125,51.72999954223633,50.36000061035156,50.5099983215332,45.359153747558594,27803500,-0.025467942560067312,-0.02579786428012575,50.988957126152854,51.179672917272235,51.55157585837077,0.1499834102724788,0.899109153607753,1825.015099977745,-823.2554425932822,-68.23530844868782,0.9442858014787946,0.8857146671840123,0.937143053327288,52.18263339760137,49.83736651520555,51.87580207535074,49.18562599471762,55.4669618051446,47.52922785724379,24.99989162805013,35.60968075683481,11.043864974734126,23.37,202.5,71.3,21.85,51.99,25280.0,141.17,15.57,32.61,0.15,0.66,7.76,0.07,8140.48,638.89,2047.21,16652.8,1968.06,4715.73,55.95865456617521,53.60374635703069,54.20835393474874,52.027960453766106,51.085739408330824,50.811720048541936
2016-05-18,50.47999954223633,51.13999938964844,50.29999923706055,50.810001373291016,45.62855911254883,24907500,0.005939478553296971,0.005921909384032684,50.944218187937395,51.13038337807474,51.48415999609079,0.13929764266387165,0.8512201742138384,336.48595008943903,421.97852870036184,-78.13630779558957,0.9800000871930804,0.8592861720493862,0.925238291422526,51.98779008882608,50.243638874971346,51.896737779088824,49.29469026918126,54.51322147796317,47.95153980191499,22.727443494946982,50.243954179041154,17.166709899902344,23.64,203.5,71.0,21.55,52.79,25360.0,143.88,15.95,32.69,0.15,0.65,7.77,0.07,8159.68,649.35,2047.63,16644.69,1956.73,4739.12,56.00382135504392,53.64801617984614,54.24054207506698,52.077960411626535,51.08782774271156,50.969896115809874
2016-05-19,50.470001220703125,50.619998931884766,49.81999969482422,50.31999969482422,45.18852996826172,23842400,-0.009643803684767721,-0.009690606306123844,50.7881635646591,51.022332220308,51.37832724143019,0.17525531036439515,0.8164126412214722,-219.99989100876832,853.332768193957,-82.73252459828055,0.9642857142857143,0.8521431514195034,0.9152383350190663,52.07865823836202,49.95277050745272,51.87266718354478,49.38304668800238,53.60214016019147,48.360716314185396,0.0,26.3414688609517,9.000015258789062,23.55,200.0,71.3,21.3,52.76,25400.0,142.74,16.33,32.79,0.15,0.65,7.77,0.07,8095.98,644.74,2040.04,16646.66,1946.78,4712.53,56.04898616975897,53.69255774204617,54.27250493517272,52.129321886405116,51.09266014052353,51.134017502847556
2016-05-20,50.47999954223633,51.220001220703125,50.400001525878906,50.619998931884766,45.45793533325195,23905800,0.005961829071541191,0.005944127688837585,50.74612240646552,50.96868778185157,51.3093883041988,0.18964678210710662,0.7826597420897133,-420.930253189262,34005.72300648656,-86.62800712372558,0.9700001307896206,0.8414287567138672,0.9157144455682664,52.05694177157764,49.851629744186866,51.87334869143368,49.383793511761084,52.16239690688904,49.309031010591426,19.867471036130944,40.97555620064161,36.05148036332916,23.81,202.0,70.8,21.3,54.52,25380.0,146.73,15.2,32.79,0.15,0.65,7.77,0.07,8131.26,665.08,2052.32,16736.35,1947.67,4769.56,56.094147849417695,53.73737319586315,54.30424677352315,52.181934833361055,51.09848396761875,51.29691665305138
2016-05-23,50.599998474121094,50.68000030517578,49.97999954223633,50.029998779296875,44.92809295654297,26118700,-0.011655475405714766,-0.011723932915630694,50.56709149967336,50.84352924817761,51.19308016557135,0.23951629908836486,0.7617702652641506,-91.21639907931737,1360.0006103515632,-255.42885916573664,0.942856924874442,0.8335715702601841,0.8700002034505209,51.91371201085867,49.572002492838315,51.84508532759781,49.44777116131123,52.026337754826244,49.27842349598755,0.0,8.163245446211874,10.72960530193387,24.11,210.0,72.3,22.45,54.18,25720.0,148.1,15.82,32.65,0.15,0.66,7.77,0.07,8344.44,669.46,2048.04,16654.6,1955.25,4765.78,56.13930523981548,53.782464648077045,54.33577206566899,52.235690383074775,51.103719513445,51.45171032686029
2016-05-24,50.70000076293945,51.709999084472656,50.400001525878906,51.59000015258789,46.32901382446289,34757900,0.03118131943542174,0.03070505711357092,50.822818662901994,50.94305870209898,51.22916380075468,0.1550931851636488,0.7143802482759548,570.5908312327498,283.1394936214758,-1096.1537615082696,1.0071422031947546,0.8842855181012835,0.9085715157645089,52.13813088922826,49.49329742062107,51.977679449026084,49.5608914999834,51.90671127653654,49.34852612115691,86.66659602424448,87.30152002308998,88.29261847873822,24.48,209.0,72.0,22.4,55.59,25420.0,151.42,14.42,32.69,0.15,0.65,7.77,0.07,8300.66,685.64,2076.06,16498.76,1937.68,4861.06,56.18445719357043,53.82783415939953,54.36708550284704,52.29048120239638,51.10700084707407,51.59201516888609
2016-05-25,51.91999816894531,52.4900016784668,51.790000915527344,52.119998931884766,46.804969787597656,24040200,0.01027328508876325,0.010220873548997594,51.14711373014769,51.09998406607042,51.31014881267559,-0.0011059001505180496,0.6408675595095482,927.596322068902,244.49546261072246,916.176553085977,0.9342853001185826,0.893571308680943,0.8819049653552827,52.33667923809938,49.37760538627283,52.230957128772324,49.61904243526228,52.05467580428753,49.265323527232184,100.0,100.0,100.0,24.91,211.0,74.3,22.75,55.98,25900.0,153.57,13.9,32.63,0.15,0.66,7.76,0.07,8396.2,689.47,2090.54,16757.35,1960.51,4894.89,56.22960257024768,53.87348374387061,54.39819199045364,52.34620184686182,51.107209451839054,51.7121451440965
2016-05-26,51.93000030517578,51.97999954223633,51.36000061035156,51.88999938964844,46.59842300415039,24335200,-0.004412884630656129,-0.0044226501460228945,51.33283514502288,51.205319442547484,51.36286250149131,-0.128003832310606,0.5594221991040658,194.9275622721204,325.3334045410156,655.7893003850838,0.8271424429757255,0.8857141222272601,0.8661905924479166,52.67863575638373,49.429934887449974,52.39395584895353,49.67032942936678,52.19635357418958,49.21412202046722,88.99523801701464,88.99523801701464,90.1709603744272,25.1,214.0,73.5,22.55,55.74,25920.0,153.02,13.43,32.57,0.15,0.66,7.77,0.07,8394.12,691.58,2090.1,16772.46,1957.06,4901.77,56.27474023648326,53.91941536826775,54.42909664639974,52.40274910348471,51.103500078229715,51.80728518322599
2016-05-27,51.91999816894531,52.31999969482422,51.77000045776367,52.31999969482422,46.98456954956055,17721400,0.008286766433486647,0.00825261969883673,51.579626282473214,51.353943476184384,51.44987497361249,-0.25247469716820314,0.4675323980420935,186.75515426804466,236.00006103515622,275.2069711280793,0.7857137407575335,0.882856913975307,0.8347620282854352,53.127309587830794,49.41268914786954,52.59598409903564,49.78972975071324,52.42030742553263,49.22064418521421,100.0,100.0,100.0,25.09,212.5,73.3,22.75,55.27,25640.0,153.3,13.12,32.57,0.15,0.66,7.77,0.07,8463.61,695.71,2099.06,16834.84,1969.17,4933.5,56.319869066107806,53.96563095152822,54.45980479934815,52.46002232285838,51.095318490509456,51.87363617440543
2016-05-31,52.2599983215332,53.0,52.08000183105469,53.0,47.5952262878418,37653100,0.012996947804704414,0.012913212236049118,51.93471971185491,51.5734176793598,51.5907954305568,-0.40166247588875215,0.35933817413006663,130.597000054089,254.54555963355776,234.50483905761163,0.8028564453125,0.8835710797991071,0.8357142493838355,53.692259622495065,49.61345348611264,53.03082922269407,49.637741704517154,52.76828450033469,49.170762450232644,100.0,100.0,100.0,24.97,220.0,74.2,22.05,54.92,25840.0,154.36,14.19,32.62,0.15,0.65,7.77,0.07,8535.59,699.36,2096.95,17234.98,1983.4,4948.05,56.36498794026967,54.01213236418377,54.49032198683364,52.51792373953152,51.0824110155487,51.908527357736226
2016-06-01,52.439998626708984,52.95000076293945,52.439998626708984,52.849998474121094,47.46052932739258,25324800,-0.0028302174694133254,-0.0028342301077565633,52.163539402421456,51.74362845199464,51.705268434517194,-0.5066254075537672,0.25032362185882273,143.49782151660762,278.3335699859492,294.643240315939,0.7585710797991071,0.8642856052943638,0.8138095310756138,53.953798085698764,49.98905774926217,53.33076280282645,49.59495087253628,53.04320314538997,49.10917693506018,94.94944564893497,94.94944564893497,95.34156928530135,24.61,222.0,74.8,22.3,54.79,26660.0,154.77,14.2,32.61,0.15,0.65,7.77,0.07,8597.16,703.29,2099.33,16955.73,1982.72,4952.25,56.41009574755791,54.058921427809096,54.52065395326672,52.57635877965567,51.06482602563012,51.9104931933393
2016-06-02,52.63999938964844,52.7400016784668,51.84000015258789,52.47999954223633,47.12825012207031,22840800,-0.007000926065607021,-0.007025547531162652,52.24265443737518,51.841811264026866,51.775698535218936,-0.5345128567692822,0.15468635199014721,130.61223536519097,469.07188925593823,244.44446014278267,0.7871426173618862,0.8649997711181641,0.8180952526274181,53.330283711765375,51.31257234117827,53.477918016143896,49.58636726217642,53.16889638130809,49.24062662894582,63.120530919342144,82.4915742748225,83.38657251395777,24.43,215.0,73.2,22.1,54.88,27300.0,154.91,13.63,32.6,0.15,0.65,7.77,0.07,8556.02,703.43,2105.26,16562.55,1985.11,4971.36,56.455191384124674,54.105999914483,54.550806647821524,52.635236354936794,51.04290769412121,51.879312851037994
2016-06-03,52.380001068115234,52.41999816894531,51.599998474121094,51.790000915527344,46.50863265991211,23368300,-0.013147839800449463,-0.013235037799716918,52.129491056913224,51.83490321756027,51.77699875161061,-0.4638687623909889,0.08706253101777939,819.996566785557,640.8463266029806,339.0622609607861,0.7171429225376674,0.8621425628662109,0.8285713195800781,53.26956409896955,51.43043502909964,53.514829819776786,49.65088389918248,53.17632313864475,49.41605720338464,0.0,59.25930682997503,60.45756400523087,24.48,219.0,73.3,22.05,54.94,27540.0,162.56,13.47,32.6,0.15,0.65,7.77,0.07,8587.36,705.6,2099.13,16642.23,1985.84,4942.52,56.50027375380736,54.15336954626338,54.58078622220934,52.69446914196535,51.01728254839392,51.81601158043409
2016-06-06,51.9900016784668,52.349998474121094,51.88999938964844,52.130001068115234,46.81394958496094,18243300,0.006564976763419095,0.006543521155982586,52.12961855971373,51.87424959763427,51.809089871292855,-0.39582049380095374,0.03271703509262589,14496.910755148336,1380.0045776483603,309.5888144143139,0.6828569684709821,0.8085711342947823,0.8233331952776227,53.269354783531526,51.43350209774637,53.55463414578492,49.65393660704014,53.20613924610987,49.594812757005826,28.099207425108926,70.70711871024753,70.70711871024753,24.66,229.5,73.9,21.9,54.89,27540.0,162.84,13.65,32.39,0.15,0.67,7.77,0.07,8597.11,703.7,2109.41,16580.03,1985.84,4968.71,56.54534176825042,54.201031994675546,54.610599028337866,52.75397384604024,50.988839503641564,51.722824333025244
2016-06-07,52.2400016784668,52.72999954223633,52.099998474121094,52.099998474121094,46.786991119384766,20866800,-0.0005755341143181252,-0.000575699797650461,52.12221353831557,51.90434944783251,51.835536107913605,-0.3320136669389745,-0.009868893639986324,690.4795640326977,260.37753503403235,370.17574386636494,0.6842858450753349,0.7557141440255302,0.8185713631766183,53.2408403066475,51.52201631305117,53.576742731842984,49.85897089992319,53.250017917269346,49.71379114151041,25.619652326336563,69.69693077547497,69.69693077547497,24.76,233.0,75.6,21.9,54.84,27960.0,164.84,14.05,32.33,0.15,0.67,7.77,0.07,8679.9,710.55,2112.13,16675.45,2011.63,4961.75,56.590394347026546,54.24898888021423,54.6402516158578,52.81367144864945,50.9587041908379,51.60312309336644
2016-06-08,52.02000045776367,52.439998626708984,51.869998931884766,52.040000915527344,46.733123779296875,21149400,-0.0011515846516493037,-0.0011522482347512822,52.10166038261852,51.92243631019182,51.85412381769667,-0.27090863160255196,-0.04155791647756838,-364.28746594005423,312.19525054506767,321.31969079670966,0.687143053327288,0.7364283970424107,0.8176189604259673,53.23938273654702,51.443474231923965,53.59471845102429,50.01670940106136,53.23488957434648,49.91653864830977,20.66117265774258,67.67681178779503,67.67681178779503,24.74,230.0,75.7,22.65,54.94,28120.0,163.7,14.08,32.22,0.15,0.67,7.76,0.07,8715.48,710.19,2119.12,16830.92,2027.08,4974.64,56.635430417757775,54.29724177185958,54.6697507295975,52.87348743781847,50.92820848970433,51.46131040574985
2016-06-13,49.58000183105469,50.720001220703125,49.060001373291016,50.13999938964844,45.026878356933594,83217800,-0.026029529225005118,-0.0263742932786574,51.426950085294905,51.60336348423184,51.64978481343245,0.10047194494162467,-0.01857911565846379,-14.529920103290252,3218.1647940075027,-356.9348187460494,0.8085708618164062,0.7978567395891462,0.8461901346842448,53.006064816618704,50.22250639397002,53.347091292928766,50.58862233883741,53.30547312003154,49.81357413571157,0.0,0.0,3.7037227319900126,24.33,220.0,72.3,21.45,52.83,27420.0,160.01,20.97,32.42,0.15,0.66,7.76,0.07,8536.22,695.42,2079.06,16019.18,1979.06,4848.44,56.680448916235875,54.345792186606964,54.69910330688696,52.93335202058944,50.89885624210699,51.30268253015397
2016-06-14,49.900001525878906,50.099998474121094,49.56999969482422,49.83000183105469,44.74848175048828,42577100,-0.0061826398557505765,-0.006201831517857537,51.027713021734854,51.366915263808224,51.48434999685265,0.3041234127490625,0.04478302977837084,-17.34695466346959,-112.50008127913856,-391.20025634765614,0.7671421595982143,0.7421425410679409,0.8304757617768788,53.2508046792153,49.41776679295267,53.630035842618504,50.054249457500084,53.3935994526953,49.606400184000194,0.0,0.0,0.0,24.36,225.0,72.0,21.5,52.7,27600.0,158.99,20.5,32.42,0.15,0.66,7.76,0.07,8576.12,695.47,2075.32,15859.0,1972.03,4843.55,56.725448786542515,54.39464158901081,54.72831647477196,52.99320031694896,50.87228615288216,51.13326650248539
2016-06-15,49.779998779296875,50.119998931884766,49.689998626708984,49.689998626708984,44.622779846191406,33757600,-0.0028096166807373337,-0.002813571062284699,50.69328442297839,51.14332637886166,51.32122714502141,0.47511077285856096,0.1225376554136579,0.0,-59.67080579582739,-193.4578039854614,0.7628566196986607,0.7228567940848214,0.7933329627627418,53.103821370208436,48.86760654727203,53.78237694198498,49.55476545739421,53.44150988950026,49.35467991820993,0.0,0.0,0.0,24.28,230.5,71.5,21.4,53.28,28260.0,158.4,20.14,32.43,0.15,0.66,7.76,0.07,8606.37,694.86,2071.5,15919.58,1968.83,4834.93,56.77042898116895,54.44379139074286,54.75739754711992,53.05297253457962,50.8502328849189,50.959636088528185
2016-06-16,49.52000045776367,50.470001220703125,49.5099983215332,50.38999938964844,45.25138473510742,31188600,0.01408735726072639,0.013989052602895168,50.617463164645905,51.0428827802999,51.23657007635114,0.5320366946101341,0.18874688958586858,-40.93573904779751,-143.33343505859375,-4033.3725402930877,0.8099997384207589,0.7471427917480469,0.773809342157273,52.64319706995217,48.83965968053611,53.7765212540853,49.346335431008164,53.44686743420536,49.33789390380153,29.787237496327347,21.148050529159374,21.148050529159374,24.39,226.0,70.7,21.4,53.42,28180.0,158.63,19.37,32.38,0.15,0.66,7.76,0.07,8494.14,694.78,2077.99,15434.14,1951.99,4844.92,56.81538846113525,54.493242950164564,54.786354021618614,53.11261412386915,50.83448732567579,50.788712190924564
2016-06-17,50.40999984741211,50.43000030517578,49.81999969482422,50.130001068115234,45.017913818359375,45710500,-0.005159720672404181,-0.0051730779976348175,50.49559764051324,50.92116521867528,51.135972893784235,0.5520412788333321,0.24896400474388555,-36.649257532030475,-78.53891777493274,-667.6468938280469,0.8157141549246651,0.7514286041259766,0.7628569830031622,52.0159307043874,48.92121180398314,53.69729763317078,49.11270210524998,53.47362203766639,49.246377366514224,22.798050353995944,13.293119602810657,13.293119602810657,23.83,227.0,71.4,22.0,53.55,28520.0,156.0,19.41,32.38,0.15,0.66,7.76,0.07,8568.08,689.09,2071.22,15599.66,1953.4,4800.34,56.860326196109156,54.54299757191405,54.815193576669024,53.172075912674345,50.826856946350254,50.62755367991795
2016-06-20,50.63999938964844,50.83000183105469,50.029998779296875,50.06999969482422,44.96401596069336,35607900,-0.001196915460055296,-0.0011976323354478042,50.389198154090984,50.8076764821618,51.03906623933332,0.5498395778309698,0.3024178821436794,-45.16136177376126,-35.49490809575019,-1816.0003662109343,0.8571434020996094,0.7428575243268695,0.762857164655413,51.425090596282864,49.06919498721323,53.39379281537703,48.997635450875755,53.48896021854322,49.207229661827874,21.22909909257136,12.025350837483025,11.48039004399001,23.77,227.5,72.0,22.25,53.89,28620.0,156.93,18.37,32.25,0.15,0.67,7.76,0.07,8625.92,697.08,2083.25,15965.3,1981.12,4837.21,56.905241164524405,54.593056506507494,54.84392406817361,53.2313142203992,50.82912709659725,50.4831448613143
2016-06-21,50.20000076293945,51.43000030517578,50.15999984741211,51.189998626708984,45.96980667114258,34097800,0.02236866264651767,0.02212215339529086,50.58939827224549,50.85865276810142,51.052787365458386,0.4363688648759036,0.3238807102862416,-627.584120386203,-130.1204846963983,940.3514877327302,0.8942865644182477,0.7971431187220982,0.7842857724144345,51.18495479607602,49.22647338298369,53.059300405707155,49.09498502520105,53.491646057936634,49.25882950765582,100.0,53.7634232179627,45.31720174208278,23.98,229.5,73.4,22.2,53.88,28960.0,155.81,18.48,32.25,0.15,0.67,7.76,0.07,8684.85,699.4,2088.9,16169.11,1982.7,4843.76,56.95013235369865,54.643420949955406,54.872553526221694,53.29029095101419,50.8430239815083,50.3621858630137
2016-06-22,51.08000183105469,51.459999084472656,50.95000076293945,50.9900016784668,45.79019546508789,28816800,-0.003906953577018397,-0.003914605657529771,50.689549123800816,50.87616595615014,51.04707957573188,0.31934171188652544,0.328367342505551,214.1170345969671,-144.96664055259424,558.3317107673479,0.7300006321498326,0.7692857469831195,0.775238037109375,51.4661315160704,49.18815445979455,52.78094953602345,49.160479057203396,53.45519766056649,49.38670675256595,86.6668701171875,53.27876028716511,39.275000374554715,23.89,229.0,73.3,22.3,54.04,28900.0,155.14,21.17,32.22,0.15,0.67,7.76,0.07,8716.25,698.25,2085.45,16065.72,1992.58,4833.32,56.99499875995099,54.694092043393454,54.9010901516732,53.34897366470944,50.87017995840781,50.27089211258485
